CatNum,DateNum,TimeNum,DescNum,DayNum,DistNum,ResNum,AddNum,X,Y
15,5,444,60,6,9,1,1118,-122.4190181,37.75220516
14,3,176,3,1,9,2,727,-122.4190253,37.75761347
14,6,592,3,5,3,2,1269,-122.4569712,37.73450776
14,6,592,3,5,6,2,1270,-122.3988861,37.79983019
12,3,176,3,1,9,2,727,-122.4190253,37.75761347
29,6,592,5,5,10,2,1271,-122.4027126,37.78325965
18,6,588,12,5,5,1,1272,-122.4788376,37.77281248
14,1,632,242,3,6,2,9,-122.4190877,37.80780155
14,1,631,50,3,6,2,9,-122.4190877,37.80780155
14,3,605,243,1,6,2,536,-122.4190877,37.80780155
31,3,569,77,1,9,1,549,-122.4192082,37.76023408
14,6,579,29,5,1,2,222,-122.4253943,37.77651956
28,6,579,8,5,10,2,1274,-122.3927612,37.78740785
31,3,569,30,1,9,1,549,-122.4192082,37.76023408
22,2,127,60,2,6,2,478,-122.4192321,37.80647408
14,6,579,3,5,10,2,1277,-122.3880074,37.78710272
14,2,127,21,2,6,2,478,-122.4192321,37.80647408
29,6,562,5,5,4,2,1278,-122.3984531,37.71093638
18,6,552,97,5,1,2,1279,-122.4385083,37.7994111
4,1,199,3,3,9,2,220,-122.4193502,37.76101609
2,7,510,3,4,9,2,220,-122.4193502,37.76101609
4,6,543,40,5,9,2,1280,-122.4100925,37.74822111
18,8,295,5,3,9,1,220,-122.4193502,37.76101609
2,8,295,197,3,9,1,220,-122.4193502,37.76101609
11,3,612,18,1,9,5,534,-122.4194705,37.76227017
18,3,612,4,1,9,5,534,-122.4194705,37.76227017
14,6,543,3,5,1,2,1282,-122.4330919,37.7935581
14,6,543,39,5,7,2,1283,-122.4992601,37.74200669
28,3,612,11,1,9,5,534,-122.4194705,37.76227017
28,3,612,3,1,9,5,534,-122.4194705,37.76227017
14,6,536,3,5,6,2,1286,-122.4089776,37.79108869
7,1,316,217,3,9,1,182,-122.4195157,37.76342923
18,1,316,35,3,9,1,182,-122.4195157,37.76342923
14,6,530,29,5,10,2,1287,-122.4039407,37.78430071
18,1,316,16,3,9,1,182,-122.4195157,37.76342923
7,1,316,9,3,9,1,182,-122.4195157,37.76342923
14,1,232,3,3,9,2,182,-122.4195157,37.76342923
28,2,489,72,2,9,2,343,-122.4195157,37.76342923
14,7,480,244,4,9,2,182,-122.4195157,37.76342923
4,1,214,245,3,9,2,213,-122.4195204,37.76422894
14,6,228,55,5,9,2,213,-122.4195204,37.76422894
30,6,141,149,5,9,1,213,-122.4195204,37.76422894
12,6,520,211,5,6,1,1291,-122.4159234,37.80859051
18,6,141,87,5,9,1,213,-122.4195204,37.76422894
14,6,512,3,5,10,2,1292,-122.3983134,37.77629354
14,6,512,31,5,7,2,1293,-122.4645347,37.73770629
29,6,512,5,5,9,2,1294,-122.4339295,37.74969519
30,7,468,39,4,9,1,213,-122.4195204,37.76422894
20,7,78,3,4,9,1,534,-122.419529,37.76287767
2,6,506,77,5,6,2,1297,-122.4176413,37.78717353
30,7,78,84,4,9,1,534,-122.419529,37.76287767
14,6,505,3,5,10,2,1298,-122.4134314,37.77014817
14,6,505,3,5,1,2,1299,-122.4202505,37.78007457
17,6,502,20,5,2,2,1300,-122.4436429,37.78291837
2,7,78,3,4,9,1,534,-122.419529,37.76287767
18,7,78,20,4,9,1,534,-122.419529,37.76287767
14,1,390,25,3,6,2,142,-122.4196161,37.80199424
14,4,268,3,7,6,2,934,-122.4196161,37.80199424
30,2,317,3,2,9,1,213,-122.4196583,37.76422056
18,7,390,115,4,9,2,213,-122.4196583,37.76422056
2,1,112,109,3,10,2,256,-122.4196667,37.77468233
13,1,112,48,3,10,2,256,-122.4196667,37.77468233
20,1,112,9,3,10,2,256,-122.4196667,37.77468233
18,2,19,15,2,9,1,504,-122.4196718,37.76505012
23,3,659,87,1,9,2,511,-122.4196718,37.76505012
14,6,490,31,5,6,2,1305,-122.3993705,37.79322843
17,6,485,9,5,10,2,1306,-122.409422,37.77889424
17,3,232,39,1,9,2,511,-122.4196718,37.76505012
2,5,551,5,6,9,1,511,-122.4196718,37.76505012
2,5,551,40,6,9,1,511,-122.4196718,37.76505012
14,6,480,246,5,7,2,1307,-122.4680203,37.74076584
2,5,551,7,6,9,1,511,-122.4196718,37.76505012
28,6,480,8,5,7,2,1308,-122.4702334,37.74328674
18,7,68,5,4,9,1,511,-122.4196718,37.76505012
18,7,68,32,4,9,1,511,-122.4196718,37.76505012
14,6,480,3,5,1,2,1310,-122.422904,37.80155611
7,6,473,45,5,3,1,1311,-122.4250108,37.73087817
17,7,1,3,4,9,2,511,-122.4196718,37.76505012
17,8,579,145,3,9,2,504,-122.4196718,37.76505012
7,8,557,29,3,9,1,511,-122.4196718,37.76505012
7,8,557,84,3,9,1,511,-122.4196718,37.76505012
2,8,518,99,3,9,2,511,-122.4196718,37.76505012
30,1,510,48,3,9,2,64,-122.4196766,37.7658511
17,6,460,9,5,6,2,1315,-122.4029756,37.8021678
17,6,460,9,5,4,2,1316,-122.4010737,37.72153543
30,1,510,5,3,9,2,64,-122.4196766,37.7658511
18,2,525,3,2,9,1,64,-122.4196766,37.7658511
17,2,525,6,2,9,1,64,-122.4196766,37.7658511
30,6,273,1,5,9,1,64,-122.4196766,37.7658511
17,6,446,51,5,10,2,1319,-122.4018464,37.77903241
17,6,273,7,5,9,1,64,-122.4196766,37.7658511
8,8,506,9,3,9,1,64,-122.4196766,37.7658511
30,8,506,3,3,9,1,64,-122.4196766,37.7658511
20,6,626,21,5,9,2,1253,-122.4197055,37.7537707
14,6,440,6,5,7,2,1320,-122.4968364,37.75238845
18,6,440,55,5,7,2,1321,-122.488008,37.73276477
29,6,440,60,5,4,2,1322,-122.4029437,37.75711498
26,6,440,69,5,9,2,1323,-122.4204947,37.76182193
18,6,440,55,5,3,2,1324,-122.4252253,37.71769555
29,6,440,5,5,2,2,1325,-122.4399386,37.77286966
18,6,440,12,5,4,1,1326,-122.4069108,37.73796662
29,6,440,5,5,2,2,1327,-122.4507392,37.76233975
2,6,390,77,5,9,2,1253,-122.4197055,37.7537707
26,7,454,129,4,3,2,1538,-122.4197876,37.70913187
26,7,454,146,4,3,2,1538,-122.4197876,37.70913187
2,6,431,77,5,3,1,1328,-122.4032275,37.74946435
30,6,167,1,5,9,1,64,-122.4198146,37.76584272
7,6,167,29,5,9,1,64,-122.4198146,37.76584272
17,6,167,46,5,9,1,64,-122.4198146,37.76584272
17,1,85,247,3,1,2,259,-122.4198583,37.78613713
2,6,46,248,5,1,2,259,-122.4198583,37.78613713
20,1,282,61,3,1,2,196,-122.4198886,37.79073538
14,6,1,94,5,1,2,196,-122.4198886,37.79073538
18,6,424,59,5,2,2,1330,-122.4372156,37.77269217
17,6,418,20,5,9,2,1331,-122.4208327,37.74799945
17,6,417,20,5,10,2,1332,-122.409286,37.77965932
14,6,416,6,5,6,2,1333,-122.4184366,37.80028963
18,2,606,3,2,1,1,293,-122.4199301,37.78682621
29,6,406,5,5,4,6,1334,-122.3896013,37.73752509
4,6,406,84,5,2,2,1335,-122.4435846,37.77419792
14,6,406,39,5,1,2,1336,-122.4216851,37.77848912
14,6,406,4,5,1,2,1337,-122.4289097,37.78953369
18,5,50,9,6,1,1,1223,-122.4199301,37.78682621
18,6,399,131,5,9,2,1338,-122.426335,37.75255416
30,5,50,138,6,1,1,1223,-122.4199301,37.78682621
30,5,50,81,6,1,1,1223,-122.4199301,37.78682621
14,2,53,9,2,9,2,494,-122.4199787,37.76018856
17,8,495,61,3,9,2,494,-122.4199787,37.76018856
30,7,245,94,4,9,1,1605,-122.4200102,37.77010993
28,7,245,4,4,9,1,1605,-122.4200102,37.77010993
14,6,390,3,5,5,2,1341,-122.4781955,37.76867464
29,6,390,5,5,7,2,1342,-122.4656426,37.74881504
2,7,298,88,4,1,1,1584,-122.4201913,37.78387039
2,7,298,77,4,1,1,1584,-122.4201913,37.78387039
4,6,384,38,5,4,2,356,-122.3970892,37.75359879
14,6,384,122,5,9,2,1343,-122.4259205,37.75982792
20,6,376,90,5,5,2,1344,-122.4995886,37.77748101
17,6,374,20,5,6,2,1345,-122.3964219,37.79414474
2,6,282,94,5,1,1,1362,-122.4202439,37.78083476
22,6,282,93,5,1,1,1362,-122.4202439,37.78083476
12,6,373,208,5,6,2,866,-122.4059385,37.79211235
18,6,282,137,5,1,1,1362,-122.4202439,37.78083476
2,6,282,113,5,1,1,1362,-122.4202439,37.78083476
14,2,583,49,2,10,2,308,-122.420255,37.77435817
17,6,199,29,5,10,2,1385,-122.420255,37.77435817
14,5,632,249,6,1,2,1039,-122.420327,37.78845216
14,7,249,3,4,1,2,1039,-122.420327,37.78845216
18,1,119,181,3,1,1,254,-122.4203754,37.78480062
22,1,119,64,3,1,1,254,-122.4203754,37.78480062
18,6,356,12,5,3,1,1348,-122.4335547,37.71774339
14,6,355,29,5,8,1,102,-122.4101571,37.78429738
2,6,352,77,5,7,2,1349,-122.4756609,37.75893176
2,6,351,77,5,4,1,1350,-122.3891364,37.71873248
17,4,270,250,7,1,2,932,-122.4204025,37.78916438
16,6,341,93,5,9,2,1352,-122.4067253,37.75856417
2,6,341,77,5,9,2,1353,-122.417713,37.76880168
4,6,341,149,5,4,2,381,-122.4027568,37.74811081
14,6,648,77,5,1,2,1244,-122.4204025,37.78916438
30,7,454,187,4,9,1,1537,-122.4206292,37.76580919
30,7,454,37,4,9,1,1537,-122.4206292,37.76580919
14,1,491,18,3,1,2,76,-122.4206914,37.78148325
29,1,277,113,3,1,2,76,-122.4206914,37.78148325
16,6,323,93,5,3,2,1355,-122.4542633,37.73417441
17,3,186,93,1,1,2,720,-122.4207757,37.78677548
2,6,259,94,5,1,1,720,-122.4207757,37.78677548
18,6,318,7,5,5,2,1357,-122.487805,37.77706674
14,6,317,3,5,2,2,1358,-122.4419979,37.770637
14,6,305,3,5,10,2,1359,-122.423869,37.77100342
2,8,373,88,3,3,2,310,-122.420891,37.71209207
22,8,373,6,3,3,2,310,-122.420891,37.71209207
17,6,300,88,5,1,2,105,-122.4321162,37.78003044
18,2,39,50,2,3,1,497,-122.4208966,37.74403815
30,6,295,1,5,9,1,1360,-122.4361029,37.7600037
18,3,617,3,1,3,1,531,-122.4208966,37.74403815
28,3,605,50,1,3,2,497,-122.4208966,37.74403815
14,2,373,49,2,9,2,394,-122.4209336,37.75570245
14,3,365,93,1,9,2,394,-122.4209336,37.75570245
13,3,151,23,1,1,2,737,-122.4209419,37.78759616
20,3,151,66,1,1,2,737,-122.4209419,37.78759616
31,7,196,20,4,9,1,1614,-122.4210579,37.76659878
29,6,277,251,5,4,2,1363,-122.3925233,37.75072592
17,6,277,51,5,3,2,1364,-122.4476074,37.71679614
17,7,196,193,4,9,1,1614,-122.4210579,37.76659878
17,6,250,59,5,9,2,643,-122.4210829,37.76491084
2,8,543,252,3,9,2,643,-122.4210829,37.76491084
14,4,373,90,7,1,2,902,-122.4210968,37.78429378
14,5,550,26,6,1,2,1079,-122.4210968,37.78429378
14,5,236,35,6,1,2,1079,-122.4210968,37.78429378
14,6,458,3,5,9,1,1318,-122.4212134,37.7681977
30,6,458,100,5,9,1,1318,-122.4212134,37.7681977
26,1,414,126,3,3,2,128,-122.4212288,37.74526077
14,8,373,253,3,3,2,128,-122.4212288,37.74526077
14,1,530,1,3,1,2,50,-122.4213958,37.78568434
14,7,543,254,4,1,2,1496,-122.4213958,37.78568434
17,6,271,20,5,10,2,1368,-122.3982616,37.78677876
16,6,268,61,5,5,2,1369,-122.4929031,37.77496296
17,1,503,87,3,1,2,69,-122.4214269,37.79460283
4,6,263,146,5,3,2,1370,-122.4328649,37.74645302
31,1,503,24,3,1,2,69,-122.4214269,37.79460283
18,3,598,24,1,3,1,538,-122.4216445,37.74299701
17,6,261,144,5,7,2,1371,-122.4825172,37.74740786
4,5,526,77,6,3,2,538,-122.4216445,37.74299701
20,6,71,29,5,3,2,538,-122.4216445,37.74299701
2,5,72,93,6,9,1,643,-122.4216626,37.76487582
14,6,257,145,5,9,6,1153,-122.4182961,37.75142849
8,5,72,1,6,9,1,643,-122.4216626,37.76487582
18,5,72,20,6,9,1,643,-122.4216626,37.76487582
28,6,249,8,5,1,2,1372,-122.4339378,37.79350463
30,5,72,39,6,9,1,643,-122.4216626,37.76487582
11,6,249,41,5,5,2,1374,-122.5037422,37.77633966
26,5,72,35,6,9,1,643,-122.4216626,37.76487582
27,5,232,52,6,1,1,1183,-122.4217087,37.79974182
30,5,232,30,6,1,1,1183,-122.4217087,37.79974182
18,6,247,24,5,10,1,1375,-122.4100785,37.77252649
14,1,232,255,3,9,2,209,-122.4217338,37.76329969
17,4,73,98,7,9,2,985,-122.4217338,37.76329969
14,5,605,146,6,9,2,985,-122.4217338,37.76329969
4,6,232,43,5,7,2,1377,-122.4929322,37.76004273
29,8,480,30,3,9,2,985,-122.4217338,37.76329969
17,4,89,13,7,9,2,979,-122.4217477,37.76274366
17,6,305,29,5,9,2,979,-122.4217477,37.76274366
17,6,214,144,5,2,2,1378,-122.4442308,37.75362451
14,7,390,15,4,9,2,979,-122.4217477,37.76274366
17,6,214,15,5,6,2,1379,-122.4158219,37.78729329
12,7,390,39,4,9,2,979,-122.4217477,37.76274366
17,8,523,119,3,9,6,979,-122.4217477,37.76274366
4,6,214,70,5,3,2,1380,-122.4112676,37.71298207
28,3,205,12,1,1,2,715,-122.4218064,37.77518073
27,3,205,24,1,1,2,715,-122.4218064,37.77518073
17,6,206,9,5,9,2,1381,-122.439964,37.76081638
26,4,586,39,7,9,2,800,-122.4218864,37.76491789
28,4,586,31,7,9,2,800,-122.4218864,37.76491789
4,8,472,24,3,1,1,1731,-122.4220481,37.78895627
18,8,472,93,3,1,1,1731,-122.4220481,37.78895627
14,4,249,94,7,1,2,939,-122.4220627,37.78992
19,7,656,65,4,1,1,939,-122.4220627,37.78992
19,7,656,256,4,1,1,939,-122.4220627,37.78992
29,6,199,60,5,7,2,1384,-122.4749614,37.72569017
19,7,632,15,4,1,1,939,-122.4220627,37.78992
7,7,632,31,4,1,1,939,-122.4220627,37.78992
19,7,632,2,4,1,1,939,-122.4220627,37.78992
19,7,556,1,4,1,1,939,-122.4220627,37.78992
19,7,556,46,4,1,1,939,-122.4220627,37.78992
14,6,189,3,5,1,2,1387,-122.4182299,37.77848954
4,6,188,79,5,3,2,1388,-122.4167136,37.74419309
14,6,186,37,5,4,2,1389,-122.3976049,37.76442503
29,6,186,25,5,1,2,1390,-122.4281785,37.77329541
19,7,538,55,4,1,1,939,-122.4220627,37.78992
19,7,538,3,4,1,1,939,-122.4220627,37.78992
18,6,182,7,5,10,2,499,-122.4102631,37.7773617
4,6,173,79,5,9,2,1392,-122.409441,37.75111815
19,7,514,30,4,1,1,939,-122.4220627,37.78992
19,7,514,55,4,1,1,939,-122.4220627,37.78992
19,7,498,35,4,1,1,939,-122.4220627,37.78992
19,7,498,1,4,1,1,939,-122.4220627,37.78992
19,7,495,1,4,1,1,939,-122.4220627,37.78992
19,7,495,257,4,1,1,939,-122.4220627,37.78992
19,7,394,254,4,1,1,939,-122.4220627,37.78992
19,7,394,145,4,1,1,939,-122.4220627,37.78992
19,7,371,87,4,1,1,939,-122.4220627,37.78992
19,7,371,145,4,1,1,939,-122.4220627,37.78992
14,3,530,87,1,1,2,575,-122.4221395,37.78941076
14,6,162,3,5,2,2,1394,-122.4629748,37.7613631
17,8,242,122,3,1,2,575,-122.4221395,37.78941076
14,1,125,46,3,1,2,252,-122.4223481,37.77786178
20,1,125,52,3,1,2,252,-122.4223481,37.77786178
14,8,512,77,3,1,2,252,-122.4223481,37.77786178
4,8,512,51,3,1,2,252,-122.4223481,37.77786178
18,4,501,144,7,1,1,843,-122.4224673,37.78268373
12,6,153,87,5,4,2,1397,-122.3915175,37.73285094
18,4,501,87,7,1,1,843,-122.4224673,37.78268373
18,1,167,50,3,9,3,231,-122.4224904,37.74801444
2,2,399,3,2,9,2,231,-122.4224904,37.74801444
14,6,151,3,5,6,2,1398,-122.4079591,37.8025048
7,2,399,94,2,9,2,231,-122.4224904,37.74801444
2,2,399,20,2,9,2,231,-122.4224904,37.74801444
14,1,464,30,3,3,2,95,-122.4226722,37.74394327
14,6,147,39,5,5,2,1400,-122.4628122,37.77456975
18,1,342,71,3,3,1,168,-122.4226722,37.74394327
17,6,141,20,5,6,2,1401,-122.4060348,37.79694693
30,1,342,106,3,3,1,168,-122.4226722,37.74394327
18,6,141,55,5,5,2,1402,-122.4437545,37.78764724
2,6,139,113,5,9,2,1403,-122.4083334,37.75363311
2,1,342,258,3,3,1,168,-122.4226722,37.74394327
4,5,373,50,6,9,2,1145,-122.4227657,37.74954977
14,5,373,40,6,9,2,1145,-122.4227657,37.74954977
27,6,120,102,5,3,2,1408,-122.4230015,37.73788347
26,6,130,69,5,9,2,1406,-122.4340362,37.7632942
4,6,128,43,5,6,2,1407,-122.4094236,37.78906473
26,6,120,52,5,3,2,1408,-122.4230015,37.73788347
20,1,126,69,3,1,1,251,-122.4231684,37.77781574
2,1,126,11,3,1,1,251,-122.4231684,37.77781574
18,1,126,52,3,1,1,251,-122.4231684,37.77781574
17,6,112,144,5,7,2,1410,-122.4764814,37.76181893
26,6,111,30,5,6,2,1333,-122.4184149,37.80018113
29,6,110,5,5,7,2,1081,-122.4550669,37.71656423
18,6,102,55,5,7,2,1411,-122.4591371,37.71703682
20,6,102,90,5,4,2,1412,-122.4032448,37.74379443
17,6,95,20,5,4,2,1413,-122.3915389,37.7615961
18,6,95,12,5,6,1,1414,-122.4166556,37.79566958
17,6,491,77,5,1,2,1304,-122.4233107,37.79436349
12,6,491,35,5,1,2,1304,-122.4233107,37.79436349
17,6,155,2,5,1,2,1396,-122.4234777,37.78805119
17,6,155,24,5,1,2,1396,-122.4234777,37.78805119
14,6,82,26,5,10,2,1416,-122.3986233,37.79128635
26,7,277,29,4,1,2,1598,-122.423478,37.78345321
14,6,74,3,5,1,2,1417,-122.4360294,37.79138105
29,8,289,259,3,1,2,1598,-122.423478,37.78345321
14,6,59,3,5,7,2,1418,-122.5011436,37.73723668
14,6,59,39,5,10,2,1419,-122.4169028,37.7717235
17,4,11,77,7,9,2,1012,-122.4236373,37.76486667
14,5,17,84,6,9,2,1012,-122.4236373,37.76486667
1,6,543,260,5,10,2,1281,-122.423715,37.77178106
28,6,543,137,5,10,2,1281,-122.423715,37.77178106
29,3,592,87,1,1,2,540,-122.4239222,37.77729679
29,3,373,3,1,1,2,540,-122.4239222,37.77729679
13,1,283,26,3,3,1,195,-122.4243477,37.74504562
2,1,283,30,3,3,1,195,-122.4243477,37.74504562
20,4,424,2,7,3,5,879,-122.4244675,37.73606048
18,4,424,54,7,3,5,879,-122.4244675,37.73606048
17,4,214,12,7,1,2,951,-122.4246213,37.80084716
14,6,17,3,5,7,2,1426,-122.4698524,37.71965271
26,4,214,12,7,1,2,951,-122.4246213,37.80084716
17,6,13,15,5,6,2,1427,-122.4066697,37.79786417
17,6,11,20,5,4,2,1428,-122.3878337,37.71310723
28,4,451,24,7,1,1,868,-122.4250056,37.77087544
30,4,451,12,7,1,1,868,-122.4250056,37.77087544
17,6,1,213,5,9,2,1430,-122.4282612,37.74848254
30,4,165,49,7,3,1,405,-122.4258492,37.7278332
17,4,165,261,7,3,1,405,-122.4258492,37.7278332
30,1,655,262,3,1,1,1,-122.4258917,37.7745986
18,1,655,87,3,1,1,1,-122.4258917,37.7745986
17,6,1,9,5,8,2,1433,-122.4126221,37.78441698
17,6,1,164,5,3,2,586,-122.4130343,37.74674056
14,6,1,3,5,3,2,1434,-122.4257529,37.73609282
28,6,1,18,5,10,2,1435,-122.4152808,37.77023245
29,6,632,31,5,3,2,1249,-122.4260217,37.72049288
29,6,1,25,5,6,2,1436,-122.4195705,37.80587809
4,6,1,146,5,3,2,1437,-122.4308821,37.74111032
29,6,632,263,5,3,2,1249,-122.4260217,37.72049288
17,7,657,51,4,4,2,1438,-122.402086,37.75902271
20,1,105,264,3,3,2,257,-122.4261146,37.73395413
14,7,656,6,4,2,2,1439,-122.4509984,37.77378198
18,1,105,265,3,3,2,257,-122.4261146,37.73395413
17,7,653,20,4,6,2,1440,-122.4153737,37.78932034
28,1,105,3,3,3,2,257,-122.4261146,37.73395413
29,7,648,5,4,4,2,1442,-122.4093642,37.73220861
14,7,648,3,4,1,2,1443,-122.4300476,37.77884879
18,7,647,24,4,7,1,1444,-122.475003,37.72491208
12,3,249,77,1,9,2,695,-122.4263414,37.76257931
12,3,249,30,1,9,2,695,-122.4263414,37.76257931
18,3,249,9,1,9,2,695,-122.4263414,37.76257931
14,1,163,264,3,9,2,232,-122.4269556,37.76924706
17,1,67,82,3,9,2,232,-122.4269556,37.76924706
14,7,632,3,4,2,2,1446,-122.4421276,37.77534387
28,7,632,129,4,7,2,1447,-122.4663062,37.76496576
29,7,632,5,4,3,2,1448,-122.4235383,37.74383447
17,1,67,113,3,9,2,232,-122.4269556,37.76924706
14,1,648,89,3,1,2,3,-122.4269953,37.80087263
29,7,632,60,4,4,2,1450,-122.3972402,37.76059678
2,6,151,215,5,1,2,3,-122.4269953,37.80087263
18,6,593,266,5,1,1,1267,-122.4274158,37.78181075
17,6,593,265,5,1,1,1267,-122.4274158,37.78181075
18,2,439,138,2,1,1,372,-122.4277217,37.7878087
7,2,439,5,2,1,1,372,-122.4277217,37.7878087
30,2,439,9,2,1,1,372,-122.4277217,37.7878087
2,7,544,24,4,3,1,1489,-122.4279663,37.71182294
18,7,544,3,4,3,1,1489,-122.4279663,37.71182294
14,1,530,89,3,1,2,52,-122.4279912,37.78495312
14,2,277,113,2,1,2,425,-122.4279912,37.78495312
13,7,521,4,4,9,1,1512,-122.4280789,37.7576861
2,7,521,3,4,9,1,1512,-122.4280789,37.7576861
2,7,521,51,4,9,1,1512,-122.4280789,37.7576861
20,7,617,13,4,6,2,1457,-122.4119198,37.79727099
17,7,613,20,4,3,2,1458,-122.4149748,37.74187686
17,7,610,20,4,1,2,1459,-122.4225012,37.79922787
29,6,480,20,5,1,2,1309,-122.4281042,37.7771775
18,7,605,55,4,4,2,1460,-122.3824755,37.72926264
28,7,605,8,4,4,2,1461,-122.4006321,37.7320483
28,7,605,8,4,9,1,1462,-122.419408,37.75136096
26,7,605,69,4,1,2,1463,-122.4235305,37.79718541
29,7,605,60,4,4,2,1464,-122.387234,37.72710177
14,7,605,3,4,5,2,1465,-122.45902,37.78444589
29,6,480,110,5,1,2,1309,-122.4281042,37.7771775
18,8,451,30,3,1,2,1736,-122.4284423,37.77899828
30,8,451,113,3,1,2,1736,-122.4284423,37.77899828
18,8,451,28,3,1,2,1736,-122.4284423,37.77899828
29,5,579,26,6,9,2,1059,-122.4285749,37.75122121
28,7,592,129,4,4,2,1469,-122.378268,37.73238073
14,7,586,3,4,6,2,1470,-122.4047848,37.7886944
29,5,579,3,6,9,2,1059,-122.4285749,37.75122121
20,7,584,217,4,2,2,1471,-122.440168,37.76218735
30,2,530,267,2,9,1,232,-122.4286937,37.76753154
7,2,530,22,2,9,1,232,-122.4286937,37.76753154
17,2,530,257,2,9,1,232,-122.4286937,37.76753154
16,8,440,14,3,3,2,1739,-122.4287183,37.73403041
17,7,579,15,4,6,2,1473,-122.4120324,37.78788549
16,8,440,149,3,3,2,1739,-122.4287183,37.73403041
20,2,35,77,2,9,2,502,-122.42895,37.76750273
14,5,562,26,6,1,2,1076,-122.42895,37.76750273
14,6,373,18,5,9,2,1076,-122.42895,37.76750273
17,7,579,15,4,3,2,1475,-122.4342292,37.73301995
14,7,579,6,4,3,2,1476,-122.4435863,37.71115833
14,7,579,92,4,7,2,1477,-122.496728,37.74405194
28,7,579,18,4,2,2,1478,-122.4397628,37.78042433
26,6,149,3,5,1,2,1076,-122.42895,37.76750273
29,7,579,25,4,6,2,1480,-122.417762,37.79280305
14,7,579,3,4,1,2,1481,-122.4189964,37.78216891
14,7,573,4,4,1,2,1482,-122.4303718,37.79678084
17,7,570,20,4,3,2,1483,-122.4332943,37.71653994
14,7,566,3,4,6,2,1484,-122.4154355,37.80634189
4,7,186,26,4,1,1,1618,-122.4291937,37.79505248
29,7,186,87,4,1,1,1618,-122.4291937,37.79505248
14,7,562,4,4,1,2,1485,-122.4367758,37.8006947
17,7,562,20,4,7,2,1486,-122.4784975,37.73731096
14,7,562,3,4,9,2,1487,-122.4091596,37.76181743
18,7,186,264,4,1,1,1618,-122.4291937,37.79505248
29,7,186,265,4,1,1,1618,-122.4291937,37.79505248
24,7,186,90,4,1,1,1618,-122.4291937,37.79505248
29,4,305,20,7,1,2,920,-122.4293691,37.77511035
14,7,631,93,4,1,2,1454,-122.4293691,37.77511035
22,7,373,94,4,1,2,1454,-122.4293691,37.77511035
2,7,373,86,4,1,2,1454,-122.4293691,37.77511035
14,5,249,109,6,3,2,1178,-122.429432,37.72741424
14,7,543,3,4,5,2,1490,-122.4734108,37.78047925
14,7,543,37,4,7,2,1262,-122.4662352,37.72440488
14,7,543,6,4,2,2,438,-122.4364431,37.78084932
12,5,249,18,6,3,2,1178,-122.429432,37.72741424
28,7,543,158,4,4,2,1491,-122.3977302,37.76571256
29,7,543,5,4,9,2,1492,-122.4150053,37.75001792
29,8,605,64,3,3,2,1178,-122.429432,37.72741424
2,6,358,3,5,9,1,1346,-122.4295679,37.7620293
29,7,543,5,4,10,2,1494,-122.4083506,37.76924995
22,6,358,9,5,9,1,1346,-122.4295679,37.7620293
14,7,543,3,4,5,2,1495,-122.4945211,37.78157467
18,6,358,3,5,9,1,1346,-122.4295679,37.7620293
30,6,248,264,5,9,1,1346,-122.4295679,37.7620293
27,6,248,265,5,9,1,1346,-122.4295679,37.7620293
26,6,248,39,5,9,1,1346,-122.4295679,37.7620293
14,7,537,3,4,1,2,1498,-122.4196977,37.77730095
4,7,536,40,4,5,2,1499,-122.472844,37.77964577
14,7,536,6,4,9,2,1500,-122.4238366,37.76074308
14,7,536,39,4,1,2,1501,-122.4235452,37.77967201
2,7,341,3,4,1,2,1565,-122.4296227,37.77215583
28,7,534,8,4,3,2,1503,-122.4209446,37.73130808
14,7,530,29,4,9,2,1504,-122.4186673,37.76032298
14,7,341,3,4,1,2,1565,-122.4296227,37.77215583
14,7,530,3,4,5,2,1505,-122.4728438,37.78062912
14,7,530,137,4,5,2,1506,-122.4588606,37.78125509
14,7,530,3,4,8,2,1507,-122.4146197,37.78558306
29,7,530,5,4,3,2,1508,-122.4250354,37.73354874
30,2,410,18,2,3,1,347,-122.4298017,37.73038195
29,7,523,5,4,1,2,1509,-122.4232028,37.77403947
30,2,410,200,2,3,1,347,-122.4298017,37.73038195
26,8,279,1,3,9,2,1780,-122.4300187,37.76683052
26,7,522,30,4,4,1,1511,-122.4095428,37.7195089
30,8,279,89,3,9,2,1780,-122.4300187,37.76683052
26,8,279,11,3,9,2,1780,-122.4300187,37.76683052
17,4,392,66,7,3,2,888,-122.4301831,37.72986053
2,7,601,94,4,3,1,1467,-122.4301831,37.72986053
27,4,22,22,7,1,2,1005,-122.4304708,37.79304577
4,4,22,264,7,1,2,1005,-122.4304708,37.79304577
22,5,487,265,6,1,2,1110,-122.4305865,37.7981999
2,5,487,69,6,1,2,1110,-122.4305865,37.7981999
14,7,512,6,4,4,2,1514,-122.395301,37.75920155
14,7,512,3,4,1,2,1515,-122.4316829,37.8032668
29,1,440,77,3,9,2,112,-122.4308826,37.76437256
30,7,509,1,4,10,1,872,-122.4095367,37.78269112
14,7,505,6,4,9,2,1516,-122.4263845,37.76464394
29,6,579,49,5,9,2,1276,-122.4308826,37.76437256
14,1,575,8,3,1,2,27,-122.4310464,37.78302957
7,1,114,264,3,1,1,27,-122.4310464,37.78302957
4,1,114,265,3,1,1,27,-122.4310464,37.78302957
26,7,496,30,4,6,2,1345,-122.3965564,37.79411691
